14.6682,-9.709,-1
-4.2524,47.3368,+1
17.2252,45.3395,+1
-21.5341,77.2314,+1
92.0541,15.6032,+1
-35.0526,-91.551,-1
-20.6883,46.0359,+1
21.3944,43.7979,+1
-49.8009,-89.3324,-1
51.811,57.1863,+1
-83.0733,53.2303,-1
55.9703,58.3399,+1
62.8958,18.4118,+1
-0.097402,16.0605,+1
-75.0685,58.1961,-1
-46.4906,56.0724,+1
73.3237,61.5685,+1
-31.7415,-56.6578,-1
-78.7384,60.6869,-1
2.4422,-10.5306,-1
16.9476,-37.5,-1
-59.1792,27.5488,-1
-2.9024,-79.4684,-1
-87.3255,44.4197,-1
9.397,53.8507,+1
45.8232,12.1561,+1
-46.2502,-30.7329,-1
52.8103,12.0807,+1
-76.994,18.9418,-1
-16.6973,-14.316,+1
-75.0483,-31.9002,-1
-27.3308,20.7743,+1
34.7862,-56.9809,-1
-69.8593,-75.3651,-1
-48.5131,-93.0375,-1
70.0364,45.5045,+1
-17.4141,-70.7882,-1
9.5367,61.4857,+1
-27.3382,-5.3408,+1
-10.2493,42.4561,+1
61.6296,-55.725,+1
-40.2277,96.0618,+1
40.8322,-19.8719,-1
-24.6131,-33.6008,-1
46.66,8.4922,+1
10.5671,-72.4395,-1
36.8756,-42.4254,-1
84.0073,-75.2565,-1
51.3747,-11.2665,+1
77.6332,69.86,+1
29.9137,94.6402,+1
72.7938,-5.339,+1
81.3424,-34.9469,+1
27.3687,87.1413,+1
-19.1867,77.1472,+1
23.406,-81.9506,-1
43.924,-74.6679,-1
70.6397,-89.823,-1
-27.6323,74.656,+1
3.0515,17.4066,+1
40.1535,72.5962,+1
-58.0424,-22.9465,-1
60.1382,-0.7539,+1
-80.1623,-20.9108,-1
52.7124,95.5763,+1
-68.725,81.0664,+1
-29.0757,38.2655,+1
-85.4845,-28.5376,-1
71.7188,-10.0636,+1
-79.0107,3.2363,-1
-15.7418,56.3538,+1
83.0611,35.4864,+1
18.3322,0.35198,-1
72.28,-26.4828,+1
17.6505,-88.1875,-1
47.5828,-20.9232,+1
-56.6478,-67.4821,-1
19.238,-72.4728,-1
-98.029,65.0076,+1
-62.6111,-84.1204,-1
-81.8068,50.9023,-1
84.954,-78.2906,-1
25.7483,65.2882,+1
-82.2827,-96.0811,-1
79.8694,-3.4208,+1
62.8592,85.4865,+1
-72.3402,-71.5021,-1
74.744,-38.058,+1
-6.584,7.0786,+1
97.2499,-77.7015,-1
27.4195,-73.7693,-1
80.509,83.8568,+1
11.0461,-34.64,-1
82.6138,-13.2061,+1
-50.5325,-87.7667,-1
6.9253,-2.5689,-1
59.996,35.4371,+1
39.5247,-28.8331,-1
11.1145,6.2027,-1
-23.1587,50.2502,+1
35.9666,18.2191,+1
-85.6554,-69.955,-1
-35.723,74.6305,+1
57.9712,34.683,+1
-19.9596,90.7506,+1
70.4815,-22.1962,+1
